sample_ID	Accession	Name	subspecies	City	Date	delivery_date	read_count	reads_per_million
ww035916	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Rochester	2026-01-14	2026-01-24	4	0.3935785301337498
ww035916	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Rochester	2026-01-14	2026-01-24	3	0.29518389760031233
ww035918	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-14	2026-01-24	10	1.662014687556197
ww035918	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-14	2026-01-24	10	1.662014687556197
ww035918	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-14	2026-01-24	4	0.6648058750224788
ww035918	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-14	2026-01-24	2	0.3324029375112394
ww035918	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-14	2026-01-24	2	0.3324029375112394
ww035918	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-14	2026-01-24	6	0.9972088125337182
ww035918	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	San Francisco	2026-01-14	2026-01-24	5	0.8310073437780985
ww035918	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	San Francisco	2026-01-14	2026-01-24	7	1.1634102812893379
ww035919	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	171	45.49423500246627
ww035919	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	137	36.44859763355485
ww035919	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	119	31.659730791189975
ww035919	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	121	32.191827107008294
ww035919	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	92	24.47643052764267
ww035919	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	41	10.907974474275537
ww035919	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	116	30.8615863174625
ww035919	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-15	2026-01-24	25	6.651203947728987
ww035921	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	297	23.191384361666906
ww035921	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	156	12.181333200067465
ww035921	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	235	18.3500852693324
ww035921	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	198	15.460922907777938
ww035921	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	296	23.113298892435704
ww035921	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	104	8.120888800044979
ww035921	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	165	12.884102423148281
ww035921	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-14	2026-01-24	31	2.420649546167253
ww035922	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-14	2026-01-24	2	0.21135098508580638
ww035922	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-14	2026-01-24	4	0.42270197017161276
ww035922	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-01-14	2026-01-24	14	1.4794568956006446
ww035923	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	297	30.438174431031605
ww035923	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	119	12.195766859571586
ww035923	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	242	24.80147546232205
ww035923	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	129	13.220621217518778
ww035923	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	164	16.807611470333953
ww035923	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	181	18.549863878844178
ww035923	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	204	20.90702890212272
ww035923	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-15	2026-01-24	78	7.993863991988098
ww034014	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2025-11-20	2025-12-05	1	0.12164242576406041
ww034014	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2025-11-20	2025-12-05	2	0.24328485152812082
ww034016	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2025-11-14	2025-12-05	6	0.3768508085334097
ww034016	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2025-11-14	2025-12-05	2	0.12561693617780323
ww034016	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2025-11-14	2025-12-05	4	0.25123387235560646
ww034016	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2025-11-14	2025-12-05	4	0.25123387235560646
ww034016	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2025-11-14	2025-12-05	2	0.12561693617780323
ww034017	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2025-11-17	2025-12-05	12	1.7442859373051305
ww034018	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2025-11-14	2025-12-05	7	1.0715934656067485
ww034019	CY109325.1	Influenza A virus (A/duck/Hunan/4056/2006(H6N8))	t__H6N8	Jupiter	2025-11-17	2025-12-05	19	2.5406904954908094
ww034019	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2025-11-17	2025-12-05	11	1.4709260763367842
ww034019	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2025-11-17	2025-12-05	4	0.5348822095770125
ww034019	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2025-11-17	2025-12-05	11	1.4709260763367842
ww034019	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2025-11-17	2025-12-05	10	1.3372055239425311
ww034019	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2025-11-17	2025-12-05	4	0.5348822095770125
ww034020	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2025-11-19	2025-12-05	8	1.0037472393814206
ww034021	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2025-11-14	2025-12-05	8	0.38909790471751055
ww034022	KM507514.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2025-11-17	2025-12-05	18	1.068603768253088
ww034022	KY551134.1	Influenza A virus H7N3	t__Influenza A H7N3	Portland	2025-11-17	2025-12-05	2	0.1187337520281209
ww034022	PV091378.1	Influenza A virus H5N1	t__H5N1	Portland	2025-11-17	2025-12-05	8	0.4749350081124836
ww034023	AB620165.1	Influenza A virus (A/swine/Saraburi/NIAH100761-22/2009(H1N1))	t__H1N1	Portland	2025-11-19	2025-12-05	7	0.5475609912543559
ww034023	AB620166.1	Influenza A virus (A/swine/Saraburi/NIAH100761-22/2009(H1N1))	t__H1N1	Portland	2025-11-19	2025-12-05	1	0.07822299875062226
ww034023	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2025-11-19	2025-12-05	29	2.2684669637680455
ww034023	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2025-11-19	2025-12-05	2	0.15644599750124452
ww034027	HM461778.1	Influenza A virus H1N1	t__Influenza A H1N1	Atlanta	2025-11-11	2025-12-05	5	0.30456627691117166
ww034027	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	2	0.12182651076446867
ww034027	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	24	1.4619181291736238
ww034027	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	31	1.8883109168492642
ww034027	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	5	0.30456627691117166
ww034027	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	3	0.18273976614670298
ww034027	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	4	0.24365302152893734
ww034027	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-11	2025-12-05	4	0.24365302152893734
ww034028	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	24	1.8199822218069965
ww034028	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	22	1.6683170366564137
ww034028	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	4	0.3033303703011661
ww034028	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	2	0.15166518515058305
ww034028	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	2	0.15166518515058305
ww034028	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	4	0.3033303703011661
ww034028	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-13	2025-12-05	2	0.15166518515058305
ww034029	KR700662.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Atlanta	2025-11-16	2025-12-05	12	0.7838251923507021
ww034029	KR700664.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Atlanta	2025-11-16	2025-12-05	10	0.6531876602922518
ww034029	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-16	2025-12-05	12	0.7838251923507021
ww034029	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-16	2025-12-05	10	0.6531876602922518
ww034029	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-16	2025-12-05	18	1.1757377885260534
ww034029	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-16	2025-12-05	16	1.0451002564676029
ww034029	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2025-11-16	2025-12-05	4	0.2612750641169007
ww034030	AB620165.1	Influenza A virus (A/swine/Saraburi/NIAH100761-22/2009(H1N1))	t__H1N1	Birmingham	2025-11-14	2025-12-05	2	0.24966700662990735
ww034030	KR700660.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Birmingham	2025-11-14	2025-12-05	8	0.9986680265196294
ww034030	KR700661.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Birmingham	2025-11-14	2025-12-05	5	0.6241675165747684
ww034030	KR700662.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Birmingham	2025-11-14	2025-12-05	7	0.8738345232046757
ww034030	KR700664.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Birmingham	2025-11-14	2025-12-05	17	2.1221695563542124
ww034030	KR700666.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Birmingham	2025-11-14	2025-12-05	10	1.2483350331495369
ww034030	KR700667.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Birmingham	2025-11-14	2025-12-05	3	0.37450050994486106
ww034032	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Birmingham	2025-11-19	2025-12-05	19	1.9335915118996276
ww034032	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Birmingham	2025-11-19	2025-12-05	3	0.30530392293152014
ww034032	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Birmingham	2025-11-19	2025-12-05	2	0.20353594862101343
ww034033	KC986390.2	Influenza A virus H3N8	t__Influenza A H3N8	Lincoln	2025-11-14	2025-12-05	1	0.09053250859425103
ww034033	KY888028.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-14	2025-12-05	3	0.27159752578275315
ww034033	KY888029.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-14	2025-12-05	6	0.5431950515655063
ww034033	KY888030.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-14	2025-12-05	4	0.36213003437700414
ww034033	KY888032.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-14	2025-12-05	15	1.3579876289137656
ww034033	KY888033.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-14	2025-12-05	4	0.36213003437700414
ww034033	KY888034.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-14	2025-12-05	4	0.36213003437700414
ww034034	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-17	2025-12-05	2	0.20751899421354036
ww034034	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-17	2025-12-05	6	0.6225569826406211
ww034034	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-17	2025-12-05	2	0.20751899421354036
ww034034	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-17	2025-12-05	2	0.20751899421354036
ww034035	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	12	1.2270794343736444
ww034035	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	9	0.9203095757802334
ww034035	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	4	0.4090264781245481
ww034035	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	1	0.10225661953113703
ww034035	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	10	1.0225661953113705
ww034035	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	14	1.4315926734359186
ww034035	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2025-11-19	2025-12-05	3	0.3067698585934111
ww034035	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-19	2025-12-05	14	1.4315926734359186
ww034035	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-19	2025-12-05	3	0.3067698585934111
ww034035	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-19	2025-12-05	2	0.20451323906227406
ww034035	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-19	2025-12-05	8	0.8180529562490962
ww034035	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-19	2025-12-05	6	0.6135397171868222
ww034035	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Lincoln	2025-11-19	2025-12-05	6	0.6135397171868222
ww034036	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	14	1.9131893084421938
ww034036	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	51	6.969475337896563
ww034036	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	39	5.329598787803254
ww034036	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	11	1.5032201709188666
ww034036	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	6	0.8199382750466545
ww034036	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	16	2.186502066791079
ww034036	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-14	2025-12-05	17	2.323158445965521
ww034037	GQ161145.1	Influenza A virus (A/swine/Kitzen/IDT6142/2007(H1N2))	t__H1N2	Anchorage	2025-11-18	2025-12-05	2	0.2830508580120659
ww034037	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-18	2025-12-05	15	2.1228814350904943
ww034037	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-18	2025-12-05	19	2.688983151114626
ww034037	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-18	2025-12-05	21	2.9720340091266917
ww034037	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-18	2025-12-05	10	1.4152542900603295
ww034037	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-18	2025-12-05	6	0.8491525740361977
ww034037	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-18	2025-12-05	12	1.6983051480723954
ww034037	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2025-11-18	2025-12-05	6	0.8491525740361977
ww034037	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2025-11-18	2025-12-05	11	1.5567797190663624
ww034037	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2025-11-18	2025-12-05	6	0.8491525740361977
ww034037	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Anchorage	2025-11-18	2025-12-05	18	2.547457722108593
ww034038	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	31	4.496427660746564
ww034038	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	78	11.313592178652645
ww034038	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	20	2.9009210714493956
ww034038	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	22	3.1910131785943356
ww034038	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	6	0.8702763214348188
ww034038	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	55	7.977532946485839
ww034038	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	38	5.5117500357538525
ww034038	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2025-11-19	2025-12-05	19	2.7558750178769262
ww034039	KX421149.1	Influenza A virus H9N2	t__Influenza A H9N2	Laredo	2025-11-12	2025-12-05	3	0.3375968818651732
ww034039	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-12	2025-12-05	3	0.3375968818651732
ww034039	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-12	2025-12-05	6	0.6751937637303465
ww034039	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-12	2025-12-05	2	0.22506458791011552
ww034039	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-12	2025-12-05	4	0.45012917582023104
ww034039	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-12	2025-12-05	6	0.6751937637303465
ww034039	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-12	2025-12-05	4	0.45012917582023104
ww034039	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2025-11-12	2025-12-05	5	0.5626614697752887
ww034040	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	24	2.6828790064047032
ww034040	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	17	1.9003726295366645
ww034040	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	12	1.3414395032023516
ww034040	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	23	2.57109238113784
ww034040	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	2	0.22357325053372526
ww034040	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	8	0.894293002134901
ww034040	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-14	2025-12-05	4	0.4471465010674505
ww034040	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2025-11-14	2025-12-05	2	0.22357325053372526
ww034040	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Laredo	2025-11-14	2025-12-05	3	0.3353598758005879
ww034041	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	29	3.2206333764231867
ww034041	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	6	0.6663379399496249
ww034041	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	24	2.6653517597984995
ww034041	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	29	3.2206333764231867
ww034041	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	26	2.8874644064483745
ww034041	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	2	0.22211264664987496
ww034041	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	29	3.2206333764231867
ww034041	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2025-11-17	2025-12-05	7	0.7773942632745624
ww034042	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-13	2025-12-05	3	0.34288716017882254
ww034042	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-13	2025-12-05	29	3.3145758817286177
ww034042	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-13	2025-12-05	6	0.6857743203576451
ww034042	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-13	2025-12-05	27	3.0859844416094027
ww034042	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-13	2025-12-05	1	0.1142957200596075
ww034042	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-13	2025-12-05	9	1.0286614805364676
ww034043	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2025-11-17	2025-12-05	11	0.9093961956484896
ww034043	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2025-11-17	2025-12-05	10	0.8267238142258996
